network,network_label,section_id,model,expert_type,run_id,pair_id,source,target,prompt_id,protocol,raw_score
safety_behavior,Safety Behavior,2.7,ChatGPT 4.0,llm_simulated_expert,run_001,safety_behavior_pair_016,Employee Participation,Safety Knowledge,docx_llm_survey_v1,ordering_based,6
safety_behavior,Safety Behavior,2.7,ChatGPT 4.0,llm_simulated_expert,run_001,safety_behavior_pair_017,Management Commitment,Safety Behavior,docx_llm_survey_v1,ordering_based,8
safety_behavior,Safety Behavior,2.7,ChatGPT 4.0,llm_simulated_expert,run_001,safety_behavior_pair_018,Employee Participation,Safety Attitude,docx_llm_survey_v1,ordering_based,6
safety_behavior,Safety Behavior,2.7,ChatGPT 4.0,llm_simulated_expert,run_001,safety_behavior_pair_019,Resource Allocation,Safety Management System,docx_llm_survey_v1,ordering_based,8
safety_behavior,Safety Behavior,2.7,ChatGPT 4.0,llm_simulated_expert,run_001,safety_behavior_pair_020,Employee Participation,Motivation,docx_llm_survey_v1,ordering_based,6
safety_behavior,Safety Behavior,2.7,ChatGPT 4.0,llm_simulated_expert,run_001,safety_behavior_pair_021,Resource Allocation,Supporting Environment,docx_llm_survey_v1,ordering_based,7
safety_behavior,Safety Behavior,2.7,ChatGPT 4.0,llm_simulated_expert,run_001,safety_behavior_pair_022,Employee Participation,Work Pressure,docx_llm_survey_v1,ordering_based,-2
safety_behavior,Safety Behavior,2.7,ChatGPT 4.0,llm_simulated_expert,run_001,safety_behavior_pair_023,Resource Allocation,Employee Participation,docx_llm_survey_v1,ordering_based,7
safety_behavior,Safety Behavior,2.7,ChatGPT 4.0,llm_simulated_expert,run_001,safety_behavior_pair_024,Employee Participation,Safety Behavior,docx_llm_survey_v1,ordering_based,7
safety_behavior,Safety Behavior,2.7,ChatGPT 4.0,llm_simulated_expert,run_001,safety_behavior_pair_025,Resource Allocation,Safety Knowledge,docx_llm_survey_v1,ordering_based,7
safety_behavior,Safety Behavior,2.7,ChatGPT 4.0,llm_simulated_expert,run_001,safety_behavior_pair_026,Safety Knowledge,Safety Attitude,docx_llm_survey_v1,ordering_based,6
safety_behavior,Safety Behavior,2.7,ChatGPT 4.0,llm_simulated_expert,run_001,safety_behavior_pair_027,Resource Allocation,Safety Attitude,docx_llm_survey_v1,ordering_based,6
safety_behavior,Safety Behavior,2.7,ChatGPT 4.0,llm_simulated_expert,run_001,safety_behavior_pair_028,Safety Knowledge,Motivation,docx_llm_survey_v1,ordering_based,5
safety_behavior,Safety Behavior,2.7,ChatGPT 4.0,llm_simulated_expert,run_001,safety_behavior_pair_029,Resource Allocation,Motivation,docx_llm_survey_v1,ordering_based,6
safety_behavior,Safety Behavior,2.7,ChatGPT 4.0,llm_simulated_expert,run_001,safety_behavior_pair_030,Safety Knowledge,Work Pressure,docx_llm_survey_v1,ordering_based,-1
safety_behavior,Safety Behavior,2.7,ChatGPT 4.0,llm_simulated_expert,run_001,safety_behavior_pair_031,Resource Allocation,Work Pressure,docx_llm_survey_v1,ordering_based,-5
safety_behavior,Safety Behavior,2.7,ChatGPT 4.0,llm_simulated_expert,run_001,safety_behavior_pair_032,Safety Knowledge,Safety Behavior,docx_llm_survey_v1,ordering_based,8
safety_behavior,Safety Behavior,2.7,ChatGPT 4.0,llm_simulated_expert,run_001,safety_behavior_pair_033,Resource Allocation,Safety Behavior,docx_llm_survey_v1,ordering_based,7
safety_behavior,Safety Behavior,2.7,ChatGPT 4.0,llm_simulated_expert,run_001,safety_behavior_pair_034,Safety Attitude,Motivation,docx_llm_survey_v1,ordering_based,7
safety_behavior,Safety Behavior,2.7,ChatGPT 4.0,llm_simulated_expert,run_001,safety_behavior_pair_035,Safety Management System,Supporting Environment,docx_llm_survey_v1,ordering_based,7
safety_behavior,Safety Behavior,2.7,ChatGPT 4.0,llm_simulated_expert,run_001,safety_behavior_pair_036,Safety Attitude,Work Pressure,docx_llm_survey_v1,ordering_based,-3
safety_behavior,Safety Behavior,2.7,ChatGPT 4.0,llm_simulated_expert,run_001,safety_behavior_pair_037,Safety Management System,Employee Participation,docx_llm_survey_v1,ordering_based,6
safety_behavior,Safety Behavior,2.7,ChatGPT 4.0,llm_simulated_expert,run_001,safety_behavior_pair_038,Safety Attitude,Safety Behavior,docx_llm_survey_v1,ordering_based,8
safety_behavior,Safety Behavior,2.7,ChatGPT 4.0,llm_simulated_expert,run_001,safety_behavior_pair_039,Safety Management System,Safety Knowledge,docx_llm_survey_v1,ordering_based,7
safety_behavior,Safety Behavior,2.7,ChatGPT 4.0,llm_simulated_expert,run_001,safety_behavior_pair_040,Motivation,Work Pressure,docx_llm_survey_v1,ordering_based,-4
safety_behavior,Safety Behavior,2.7,ChatGPT 4.0,llm_simulated_expert,run_001,safety_behavior_pair_041,Safety Management System,Safety Attitude,docx_llm_survey_v1,ordering_based,6
safety_behavior,Safety Behavior,2.7,ChatGPT 4.0,llm_simulated_expert,run_001,safety_behavior_pair_042,Motivation,Safety Behavior,docx_llm_survey_v1,ordering_based,9
safety_behavior,Safety Behavior,2.7,ChatGPT 4.0,llm_simulated_expert,run_001,safety_behavior_pair_043,Safety Management System,Motivation,docx_llm_survey_v1,ordering_based,5
safety_behavior,Safety Behavior,2.7,ChatGPT 4.0,llm_simulated_expert,run_001,safety_behavior_pair_044,Work Pressure,Safety Behavior,docx_llm_survey_v1,ordering_based,-7
safety_behavior,Safety Behavior,2.7,ChatGPT 4.0,llm_simulated_expert,run_001,safety_behavior_pair_045,Safety Management System,Work Pressure,docx_llm_survey_v1,ordering_based,-3
